student_id	subject_id	evaluation_date	comments	point
OGB/2024/386	subject_5	9/11/2024	Excellent performance	10
OGB/2024/386	subject_26	9/27/2024	Excellent performance	10
OGB/2024/386	subject_16	9/14/2024	Excellent performance	10
OGB/2024/386	subject_13	9/7/2024	Excellent performance	10
OGB/2024/386	subject_1	9/15/2024	Excellent performance	10
OGB/2024/387	subject_2	9/27/2024	Excellent performance	10
OGB/2024/387	subject_1	10/1/2024	Excellent performance	10
OGB/2024/387	subject_21	9/28/2024	Very bad performance	0
OGB/2024/387	subject_28	9/18/2024	Excellent performance	10
OGB/2024/387	subject_18	9/16/2024	Below average performance	2
OGB/2024/387	subject_27	9/27/2024	Below average performance	2
OGB/2024/387	subject_23	9/8/2024	Very bad performance	0
OGB/2024/387	subject_14	9/23/2024	Fair performance	6
OGB/2024/388	subject_9	10/2/2024	Very bad performance	0
OGB/2024/388	subject_7	10/2/2024	Good performance	8
OGB/2024/388	subject_1	10/3/2024	Very bad performance	0
OGB/2024/388	subject_8	9/8/2024	Very bad performance	0
OGB/2024/388	subject_2	9/15/2024	Below average performance	2
OGB/2024/388	subject_3	9/22/2024	Good performance	8
OGB/2024/388	subject_6	9/25/2024	Good performance	8
OGB/2024/388	subject_5	9/10/2024	Very bad performance	0
OGB/2024/389	subject_4	10/2/2024	Below average performance	2
OGB/2024/389	subject_2	9/14/2024	Below average performance	2
OGB/2024/389	subject_8	9/12/2024	Excellent performance	10
OGB/2024/389	subject_6	10/5/2024	Good performance	8
OGB/2024/389	subject_9	9/16/2024	Fair performance	6
OGB/2024/389	subject_1	10/5/2024	Below average performance	2
OGB/2024/389	subject_5	9/23/2024	Good performance	8
OGB/2024/389	subject_7	10/7/2024	Very bad performance	0
OGB/2024/390	subject_5	9/25/2024	Good performance	8
OGB/2024/390	subject_1	10/3/2024	Good performance	8
OGB/2024/390	subject_4	10/6/2024	Fair performance	6
OGB/2024/390	subject_7	9/18/2024	Very bad performance	0
OGB/2024/390	subject_10	9/15/2024	Good performance	8
OGB/2024/390	subject_2	9/7/2024	Fair performance	6
OGB/2024/390	subject_8	9/15/2024	Excellent performance	10
OGB/2024/390	subject_3	9/22/2024	Very bad performance	0
OGB/2024/390	subject_6	9/10/2024	Excellent performance	10
OGB/2024/390	subject_9	9/27/2024	Average performance	4
OGB/2024/391	subject_17	10/7/2024	Excellent performance	10
OGB/2024/391	subject_26	10/5/2024	Very bad performance	0
OGB/2024/391	subject_28	9/7/2024	Fair performance	6
OGB/2024/391	subject_27	9/19/2024	Excellent performance	10
OGB/2024/391	subject_14	9/15/2024	Excellent performance	10
OGB/2024/391	subject_15	9/11/2024	Very bad performance	0
OGB/2024/391	subject_2	9/26/2024	Very bad performance	0
OGB/2024/391	subject_18	9/21/2024	Fair performance	6
OGB/2024/391	subject_24	9/22/2024	Very bad performance	0
OGB/2024/392	subject_4	10/6/2024	Very bad performance	0
OGB/2024/392	subject_3	9/10/2024	Very bad performance	0
OGB/2024/392	subject_1	9/9/2024	Fair performance	6
OGB/2024/392	subject_5	9/17/2024	Very bad performance	0
OGB/2024/392	subject_8	9/27/2024	Good performance	8
OGB/2024/392	subject_9	9/13/2024	Below average performance	2
OGB/2024/392	subject_10	10/1/2024	Below average performance	2
OGB/2024/392	subject_7	9/17/2024	Very bad performance	0
OGB/2024/392	subject_6	9/19/2024	Fair performance	6
OGB/2024/393	subject_26	9/14/2024	Very bad performance	0
OGB/2024/393	subject_14	9/18/2024	Excellent performance	10
OGB/2024/393	subject_25	9/20/2024	Average performance	4
OGB/2024/393	subject_21	10/7/2024	Excellent performance	10
OGB/2024/393	subject_22	10/7/2024	Very bad performance	0
OGB/2024/393	subject_13	9/27/2024	Excellent performance	10
OGB/2024/393	subject_15	9/27/2024	Good performance	8
OGB/2024/393	subject_18	9/7/2024	Excellent performance	10
OGB/2024/394	subject_16	9/12/2024	Good performance	8
OGB/2024/394	subject_6	10/7/2024	Excellent performance	10
OGB/2024/394	subject_21	10/2/2024	Fair performance	6
OGB/2024/394	subject_24	9/21/2024	Excellent performance	10
OGB/2024/394	subject_2	9/28/2024	Excellent performance	10
OGB/2024/394	subject_14	10/4/2024	Fair performance	6
OGB/2024/394	subject_15	10/2/2024	Excellent performance	10
OGB/2024/394	subject_18	10/1/2024	Very bad performance	0
OGB/2024/394	subject_17	9/21/2024	Excellent performance	10
OGB/2024/394	subject_25	9/23/2024	Very bad performance	0
OGB/2024/395	subject_5	9/10/2024	Good performance	8
OGB/2024/395	subject_4	10/2/2024	Excellent performance	10
OGB/2024/395	subject_9	10/4/2024	Excellent performance	10
OGB/2024/395	subject_10	10/5/2024	Excellent performance	10
OGB/2024/395	subject_1	9/9/2024	Below average performance	2
OGB/2024/395	subject_8	10/5/2024	Excellent performance	10
OGB/2024/395	subject_3	9/30/2024	Excellent performance	10
OGB/2024/395	subject_7	9/12/2024	Excellent performance	10
OGB/2024/396	subject_2	9/19/2024	Below average performance	2
OGB/2024/396	subject_29	10/4/2024	Good performance	8
OGB/2024/396	subject_17	9/30/2024	Below average performance	2
OGB/2024/396	subject_28	9/12/2024	Excellent performance	10
OGB/2024/396	subject_13	9/29/2024	Excellent performance	10
OGB/2024/396	subject_25	9/21/2024	Excellent performance	10
OGB/2024/396	subject_15	9/21/2024	Excellent performance	10
OGB/2024/396	subject_21	9/13/2024	Very bad performance	0
OGB/2024/396	subject_24	9/7/2024	Fair performance	6
OGB/2024/396	subject_18	9/10/2024	Below average performance	2
OGB/2024/397	subject_13	9/15/2024	Below average performance	2
OGB/2024/397	subject_22	9/11/2024	Very bad performance	0
OGB/2024/397	subject_15	10/1/2024	Excellent performance	10
OGB/2024/397	subject_18	9/14/2024	Excellent performance	10
OGB/2024/397	subject_16	9/9/2024	Excellent performance	10
OGB/2024/397	subject_5	9/22/2024	Below average performance	2
OGB/2024/397	subject_24	10/5/2024	Good performance	8
OGB/2024/397	subject_29	9/18/2024	Excellent performance	10
OGB/2024/397	subject_23	9/28/2024	Excellent performance	10
OGB/2024/397	subject_1	9/23/2024	Fair performance	6
OGB/2024/398	subject_3	9/26/2024	Good performance	8
OGB/2024/398	subject_4	9/15/2024	Very bad performance	0
OGB/2024/398	subject_9	9/12/2024	Good performance	8
OGB/2024/398	subject_8	9/13/2024	Very bad performance	0
OGB/2024/398	subject_2	9/28/2024	Excellent performance	10
OGB/2024/398	subject_5	9/14/2024	Excellent performance	10
OGB/2024/398	subject_7	9/17/2024	Very bad performance	0
OGB/2024/398	subject_6	9/24/2024	Excellent performance	10
OGB/2024/398	subject_10	10/7/2024	Very bad performance	0
OGB/2024/398	subject_1	10/5/2024	Below average performance	2
OGB/2024/399	subject_6	9/23/2024	Very bad performance	0
OGB/2024/399	subject_2	9/20/2024	Fair performance	6
OGB/2024/399	subject_5	9/23/2024	Excellent performance	10
OGB/2024/399	subject_3	10/4/2024	Excellent performance	10
OGB/2024/399	subject_10	9/13/2024	Excellent performance	10
OGB/2024/399	subject_8	9/22/2024	Fair performance	6
OGB/2024/399	subject_7	9/24/2024	Excellent performance	10
OGB/2024/399	subject_1	9/11/2024	Excellent performance	10
OGB/2024/400	subject_27	9/9/2024	Good performance	8
OGB/2024/400	subject_22	10/5/2024	Excellent performance	10
OGB/2024/400	subject_1	10/5/2024	Good performance	8
OGB/2024/400	subject_28	10/7/2024	Below average performance	2
OGB/2024/400	subject_23	9/9/2024	Below average performance	2
OGB/2024/400	subject_21	9/14/2024	Very bad performance	0
OGB/2024/400	subject_2	10/6/2024	Very bad performance	0
OGB/2024/400	subject_5	10/2/2024	Below average performance	2
OGB/2024/400	subject_29	9/23/2024	Excellent performance	10
OGB/2024/400	subject_6	9/19/2024	Fair performance	6
OGB/2024/401	subject_8	9/7/2024	Excellent performance	10
OGB/2024/401	subject_9	10/3/2024	Below average performance	2
OGB/2024/401	subject_3	10/6/2024	Fair performance	6
OGB/2024/401	subject_2	9/17/2024	Fair performance	6
OGB/2024/401	subject_7	9/17/2024	Excellent performance	10
OGB/2024/401	subject_6	10/5/2024	Below average performance	2
OGB/2024/401	subject_10	9/25/2024	Fair performance	6
OGB/2024/401	subject_1	9/12/2024	Excellent performance	10
OGB/2024/402	subject_4	9/30/2024	Below average performance	2
OGB/2024/402	subject_5	9/24/2024	Below average performance	2
OGB/2024/402	subject_3	10/3/2024	Very bad performance	0
OGB/2024/402	subject_7	10/3/2024	Excellent performance	10
OGB/2024/402	subject_2	9/19/2024	Fair performance	6
OGB/2024/402	subject_10	10/2/2024	Fair performance	6
OGB/2024/402	subject_8	10/7/2024	Good performance	8
OGB/2024/402	subject_9	10/3/2024	Average performance	4
OGB/2024/403	subject_8	9/16/2024	Average performance	4
OGB/2024/403	subject_3	9/22/2024	Good performance	8
OGB/2024/403	subject_5	9/8/2024	Excellent performance	10
OGB/2024/403	subject_2	9/23/2024	Fair performance	6
OGB/2024/403	subject_7	9/21/2024	Fair performance	6
OGB/2024/403	subject_4	9/21/2024	Fair performance	6
OGB/2024/403	subject_6	9/28/2024	Excellent performance	10
OGB/2024/403	subject_10	9/25/2024	Good performance	8
OGB/2024/403	subject_9	9/16/2024	Fair performance	6
OGB/2024/403	subject_1	9/29/2024	Fair performance	6
OGB/2024/404	subject_17	9/24/2024	Very bad performance	0
OGB/2024/404	subject_15	9/24/2024	Good performance	8
OGB/2024/404	subject_27	9/15/2024	Good performance	8
OGB/2024/404	subject_6	9/17/2024	Excellent performance	10
OGB/2024/404	subject_22	9/10/2024	Good performance	8
OGB/2024/404	subject_1	9/22/2024	Fair performance	6
OGB/2024/404	subject_28	9/8/2024	Very bad performance	0
OGB/2024/404	subject_23	9/20/2024	Average performance	4
OGB/2024/405	subject_23	9/12/2024	Fair performance	6
OGB/2024/405	subject_14	9/17/2024	Fair performance	6
OGB/2024/405	subject_15	10/3/2024	Good performance	8
OGB/2024/405	subject_28	9/16/2024	Excellent performance	10
OGB/2024/405	subject_25	10/6/2024	Excellent performance	10
OGB/2024/405	subject_1	9/30/2024	Below average performance	2
OGB/2024/405	subject_18	9/30/2024	Very bad performance	0
OGB/2024/405	subject_16	9/30/2024	Excellent performance	10
OGB/2024/405	subject_29	9/7/2024	Excellent performance	10
OGB/2024/406	subject_16	9/26/2024	Very bad performance	0
OGB/2024/406	subject_29	9/13/2024	Below average performance	2
OGB/2024/406	subject_25	9/16/2024	Fair performance	6
OGB/2024/406	subject_28	9/21/2024	Excellent performance	10
OGB/2024/406	subject_5	9/22/2024	Excellent performance	10
OGB/2024/406	subject_1	9/13/2024	Very bad performance	0
OGB/2024/406	subject_18	9/7/2024	Good performance	8
OGB/2024/406	subject_26	9/10/2024	Excellent performance	10
OGB/2024/406	subject_14	9/30/2024	Excellent performance	10
OGB/2024/407	subject_23	9/30/2024	Excellent performance	10
OGB/2024/407	subject_24	10/1/2024	Excellent performance	10
OGB/2024/407	subject_17	9/11/2024	Very bad performance	0
OGB/2024/407	subject_14	9/11/2024	Very bad performance	0
OGB/2024/407	subject_5	9/20/2024	Very bad performance	0
OGB/2024/407	subject_15	9/10/2024	Fair performance	6
OGB/2024/407	subject_6	9/27/2024	Below average performance	2
OGB/2024/407	subject_25	10/1/2024	Excellent performance	10
OGB/2024/408	subject_5	10/3/2024	Average performance	4
OGB/2024/408	subject_8	9/24/2024	Excellent performance	10
OGB/2024/408	subject_10	9/30/2024	Fair performance	6
OGB/2024/408	subject_7	9/11/2024	Excellent performance	10
OGB/2024/408	subject_3	9/26/2024	Good performance	8
OGB/2024/408	subject_6	9/29/2024	Fair performance	6
OGB/2024/408	subject_2	9/15/2024	Below average performance	2
OGB/2024/408	subject_1	9/30/2024	Fair performance	6
OGB/2024/408	subject_4	9/8/2024	Excellent performance	10
OGB/2024/409	subject_10	9/7/2024	Very bad performance	0
OGB/2024/409	subject_8	10/4/2024	Below average performance	2
OGB/2024/409	subject_6	9/20/2024	Below average performance	2
OGB/2024/409	subject_3	9/17/2024	Average performance	4
OGB/2024/409	subject_7	9/8/2024	Excellent performance	10
OGB/2024/409	subject_9	9/29/2024	Fair performance	6
OGB/2024/409	subject_5	10/6/2024	Very bad performance	0
OGB/2024/409	subject_1	10/6/2024	Below average performance	2
OGB/2024/409	subject_2	9/23/2024	Very bad performance	0
OGB/2024/410	subject_5	9/9/2024	Very bad performance	0
OGB/2024/410	subject_4	10/6/2024	Excellent performance	10
OGB/2024/410	subject_3	9/25/2024	Fair performance	6
OGB/2024/410	subject_2	9/14/2024	Excellent performance	10
OGB/2024/410	subject_1	10/6/2024	Below average performance	2
OGB/2024/410	subject_10	9/21/2024	Very bad performance	0
OGB/2024/410	subject_7	9/8/2024	Fair performance	6
OGB/2024/410	subject_6	9/12/2024	Excellent performance	10
OGB/2024/410	subject_9	9/29/2024	Very bad performance	0
OGB/2024/411	subject_8	9/24/2024	Fair performance	6
OGB/2024/411	subject_5	9/24/2024	Excellent performance	10
OGB/2024/411	subject_10	9/27/2024	Very bad performance	0
OGB/2024/411	subject_9	9/21/2024	Excellent performance	10
OGB/2024/411	subject_6	9/16/2024	Excellent performance	10
OGB/2024/411	subject_4	9/19/2024	Excellent performance	10
OGB/2024/411	subject_7	9/17/2024	Good performance	8
OGB/2024/411	subject_3	9/29/2024	Fair performance	6
OGB/2024/411	subject_1	9/23/2024	Excellent performance	10
OGB/2024/412	subject_4	9/24/2024	Excellent performance	10
OGB/2024/412	subject_6	9/18/2024	Good performance	8
OGB/2024/412	subject_5	9/23/2024	Good performance	8
OGB/2024/412	subject_9	9/24/2024	Excellent performance	10
OGB/2024/412	subject_8	9/14/2024	Very bad performance	0
OGB/2024/412	subject_7	9/17/2024	Below average performance	2
OGB/2024/412	subject_2	10/1/2024	Below average performance	2
OGB/2024/412	subject_10	10/2/2024	Below average performance	2
OGB/2024/412	subject_1	9/17/2024	Good performance	8
OGB/2024/412	subject_3	9/29/2024	Fair performance	6
OGB/2024/413	subject_2	10/1/2024	Average performance	4
OGB/2024/413	subject_9	9/22/2024	Good performance	8
OGB/2024/413	subject_5	9/30/2024	Excellent performance	10
OGB/2024/413	subject_3	9/10/2024	Average performance	4
OGB/2024/413	subject_8	9/11/2024	Very bad performance	0
OGB/2024/413	subject_4	9/29/2024	Good performance	8
OGB/2024/413	subject_10	9/23/2024	Excellent performance	10
OGB/2024/413	subject_1	9/17/2024	Excellent performance	10
OGB/2024/413	subject_7	9/8/2024	Good performance	8
OGB/2024/414	subject_26	10/5/2024	Excellent performance	10
OGB/2024/414	subject_17	9/28/2024	Below average performance	2
OGB/2024/414	subject_22	9/30/2024	Below average performance	2
OGB/2024/414	subject_15	9/19/2024	Excellent performance	10
OGB/2024/414	subject_21	9/25/2024	Excellent performance	10
OGB/2024/414	subject_23	9/19/2024	Excellent performance	10
OGB/2024/414	subject_6	9/26/2024	Excellent performance	10
OGB/2024/414	subject_1	9/28/2024	Excellent performance	10
OGB/2024/415	subject_24	9/19/2024	Average performance	4
OGB/2024/415	subject_25	9/29/2024	Very bad performance	0
OGB/2024/415	subject_22	9/9/2024	Excellent performance	10
OGB/2024/415	subject_15	10/4/2024	Good performance	8
OGB/2024/415	subject_28	9/18/2024	Fair performance	6
OGB/2024/415	subject_1	9/25/2024	Excellent performance	10
OGB/2024/415	subject_29	10/6/2024	Fair performance	6
OGB/2024/415	subject_14	9/29/2024	Excellent performance	10
OGB/2024/415	subject_26	9/14/2024	Fair performance	6
OGB/2024/416	subject_6	9/29/2024	Good performance	8
OGB/2024/416	subject_1	9/9/2024	Fair performance	6
OGB/2024/416	subject_17	9/22/2024	Very bad performance	0
OGB/2024/416	subject_28	9/23/2024	Below average performance	2
OGB/2024/416	subject_16	9/17/2024	Very bad performance	0
OGB/2024/416	subject_22	9/11/2024	Good performance	8
OGB/2024/416	subject_21	9/21/2024	Good performance	8
OGB/2024/416	subject_23	10/5/2024	Fair performance	6
OGB/2024/417	subject_9	9/17/2024	Fair performance	6
OGB/2024/417	subject_7	9/20/2024	Fair performance	6
OGB/2024/417	subject_4	9/21/2024	Excellent performance	10
OGB/2024/417	subject_2	9/15/2024	Excellent performance	10
OGB/2024/417	subject_8	9/24/2024	Average performance	4
OGB/2024/417	subject_10	10/1/2024	Fair performance	6
OGB/2024/417	subject_1	9/24/2024	Below average performance	2
OGB/2024/417	subject_6	9/23/2024	Excellent performance	10
OGB/2024/417	subject_3	9/24/2024	Excellent performance	10
OGB/2024/417	subject_5	9/19/2024	Good performance	8
OGB/2024/418	subject_28	9/30/2024	Good performance	8
OGB/2024/418	subject_5	9/22/2024	Below average performance	2
OGB/2024/418	subject_18	10/4/2024	Very bad performance	0
OGB/2024/418	subject_14	9/8/2024	Very bad performance	0
OGB/2024/418	subject_24	10/4/2024	Average performance	4
OGB/2024/418	subject_6	9/17/2024	Fair performance	6
OGB/2024/418	subject_27	10/3/2024	Very bad performance	0
OGB/2024/418	subject_22	9/20/2024	Excellent performance	10
OGB/2024/418	subject_15	9/28/2024	Fair performance	6
OGB/2024/419	subject_27	9/21/2024	Average performance	4
OGB/2024/419	subject_15	10/4/2024	Below average performance	2
OGB/2024/419	subject_29	9/28/2024	Fair performance	6
OGB/2024/419	subject_21	9/15/2024	Good performance	8
OGB/2024/419	subject_14	9/30/2024	Average performance	4
OGB/2024/419	subject_18	9/17/2024	Excellent performance	10
OGB/2024/419	subject_26	9/14/2024	Below average performance	2
OGB/2024/419	subject_5	10/5/2024	Good performance	8
OGB/2024/419	subject_25	9/15/2024	Good performance	8
OGB/2024/420	subject_25	10/3/2024	Good performance	8
OGB/2024/420	subject_14	10/3/2024	Average performance	4
OGB/2024/420	subject_18	10/2/2024	Excellent performance	10
OGB/2024/420	subject_5	9/11/2024	Very bad performance	0
OGB/2024/420	subject_24	9/29/2024	Excellent performance	10
OGB/2024/420	subject_21	10/2/2024	Below average performance	2
OGB/2024/420	subject_13	9/23/2024	Below average performance	2
OGB/2024/420	subject_6	9/9/2024	Very bad performance	0
OGB/2024/420	subject_26	9/27/2024	Very bad performance	0
OGB/2024/420	subject_17	10/1/2024	Very bad performance	0
OGB/2024/421	subject_26	9/12/2024	Excellent performance	10
OGB/2024/421	subject_27	9/15/2024	Very bad performance	0
OGB/2024/421	subject_13	9/13/2024	Excellent performance	10
OGB/2024/421	subject_6	9/21/2024	Excellent performance	10
OGB/2024/421	subject_25	9/16/2024	Average performance	4
OGB/2024/421	subject_5	10/5/2024	Excellent performance	10
OGB/2024/421	subject_2	9/29/2024	Very bad performance	0
OGB/2024/421	subject_24	9/14/2024	Fair performance	6
OGB/2024/421	subject_1	9/24/2024	Below average performance	2
OGB/2024/421	subject_28	10/6/2024	Good performance	8
OGB/2024/422	subject_1	9/24/2024	Good performance	8
OGB/2024/422	subject_5	9/25/2024	Very bad performance	0
OGB/2024/422	subject_10	9/25/2024	Fair performance	6
OGB/2024/422	subject_8	10/2/2024	Good performance	8
OGB/2024/422	subject_3	9/20/2024	Fair performance	6
OGB/2024/422	subject_6	9/30/2024	Excellent performance	10
OGB/2024/422	subject_9	9/15/2024	Good performance	8
OGB/2024/422	subject_7	9/8/2024	Excellent performance	10
OGB/2024/422	subject_2	9/24/2024	Below average performance	2
OGB/2024/422	subject_4	9/24/2024	Excellent performance	10
OGB/2024/423	subject_23	9/14/2024	Very bad performance	0
OGB/2024/423	subject_26	9/21/2024	Fair performance	6
OGB/2024/423	subject_22	10/4/2024	Excellent performance	10
OGB/2024/423	subject_21	9/30/2024	Average performance	4
OGB/2024/423	subject_1	10/7/2024	Fair performance	6
OGB/2024/423	subject_28	9/24/2024	Excellent performance	10
OGB/2024/423	subject_14	9/21/2024	Good performance	8
OGB/2024/423	subject_18	10/4/2024	Excellent performance	10
OGB/2024/423	subject_17	9/9/2024	Good performance	8
OGB/2024/423	subject_15	10/7/2024	Good performance	8
OGB/2024/424	subject_9	9/16/2024	Average performance	4
OGB/2024/424	subject_8	9/15/2024	Good performance	8
OGB/2024/424	subject_10	9/29/2024	Average performance	4
OGB/2024/424	subject_4	9/26/2024	Very bad performance	0
OGB/2024/424	subject_7	9/30/2024	Fair performance	6
OGB/2024/424	subject_2	9/23/2024	Very bad performance	0
OGB/2024/424	subject_1	9/15/2024	Excellent performance	10
OGB/2024/424	subject_5	9/27/2024	Excellent performance	10
OGB/2024/424	subject_6	9/25/2024	Excellent performance	10
OGB/2024/425	subject_6	9/11/2024	Below average performance	2
OGB/2024/425	subject_3	9/7/2024	Below average performance	2
OGB/2024/425	subject_1	10/2/2024	Excellent performance	10
OGB/2024/425	subject_4	9/11/2024	Very bad performance	0
OGB/2024/425	subject_8	9/21/2024	Very bad performance	0
OGB/2024/425	subject_9	9/20/2024	Good performance	8
OGB/2024/425	subject_7	9/29/2024	Good performance	8
OGB/2024/425	subject_5	9/22/2024	Below average performance	2
OGB/2024/425	subject_10	9/9/2024	Good performance	8
OGB/2024/425	subject_2	10/6/2024	Good performance	8
OGB/2024/426	subject_4	9/9/2024	Excellent performance	10
OGB/2024/426	subject_8	10/7/2024	Very bad performance	0
OGB/2024/426	subject_9	9/12/2024	Very bad performance	0
OGB/2024/426	subject_1	10/2/2024	Good performance	8
OGB/2024/426	subject_7	9/30/2024	Excellent performance	10
OGB/2024/426	subject_5	10/7/2024	Good performance	8
OGB/2024/426	subject_2	10/4/2024	Very bad performance	0
OGB/2024/426	subject_3	9/29/2024	Below average performance	2
OGB/2024/426	subject_10	10/4/2024	Good performance	8
OGB/2024/427	subject_2	10/6/2024	Fair performance	6
OGB/2024/427	subject_5	10/5/2024	Below average performance	2
OGB/2024/427	subject_9	9/14/2024	Excellent performance	10
OGB/2024/427	subject_6	9/14/2024	Fair performance	6
OGB/2024/427	subject_10	9/15/2024	Excellent performance	10
OGB/2024/427	subject_1	9/21/2024	Good performance	8
OGB/2024/427	subject_3	9/16/2024	Very bad performance	0
OGB/2024/427	subject_8	9/26/2024	Good performance	8
OGB/2024/427	subject_4	9/23/2024	Very bad performance	0
OGB/2024/428	subject_21	10/5/2024	Below average performance	2
OGB/2024/428	subject_5	10/2/2024	Very bad performance	0
OGB/2024/428	subject_17	9/12/2024	Good performance	8
OGB/2024/428	subject_25	10/2/2024	Excellent performance	10
OGB/2024/428	subject_24	10/5/2024	Very bad performance	0
OGB/2024/428	subject_26	10/4/2024	Below average performance	2
OGB/2024/428	subject_13	9/8/2024	Very bad performance	0
OGB/2024/428	subject_6	9/7/2024	Good performance	8
OGB/2024/428	subject_16	9/11/2024	Good performance	8
OGB/2024/428	subject_15	9/7/2024	Excellent performance	10
OGB/2024/429	subject_22	9/13/2024	Good performance	8
OGB/2024/429	subject_5	9/24/2024	Very bad performance	0
OGB/2024/429	subject_1	9/28/2024	Excellent performance	10
OGB/2024/429	subject_2	9/14/2024	Below average performance	2
OGB/2024/429	subject_27	9/7/2024	Below average performance	2
OGB/2024/429	subject_15	10/7/2024	Good performance	8
OGB/2024/429	subject_14	9/18/2024	Excellent performance	10
OGB/2024/429	subject_28	9/10/2024	Excellent performance	10
OGB/2024/429	subject_17	10/7/2024	Very bad performance	0
OGB/2024/430	subject_5	9/24/2024	Below average performance	2
OGB/2024/430	subject_27	9/9/2024	Good performance	8
OGB/2024/430	subject_13	9/7/2024	Good performance	8
OGB/2024/430	subject_18	9/25/2024	Excellent performance	10
OGB/2024/430	subject_17	10/6/2024	Below average performance	2
OGB/2024/430	subject_21	9/20/2024	Excellent performance	10
OGB/2024/430	subject_23	9/8/2024	Good performance	8
OGB/2024/430	subject_24	10/1/2024	Fair performance	6
OGB/2024/430	subject_6	10/4/2024	Very bad performance	0
OGB/2024/430	subject_16	9/23/2024	Good performance	8
OGB/2024/431	subject_14	9/8/2024	Good performance	8
OGB/2024/431	subject_6	9/16/2024	Very bad performance	0
OGB/2024/431	subject_23	10/6/2024	Excellent performance	10
OGB/2024/431	subject_5	9/8/2024	Very bad performance	0
OGB/2024/431	subject_17	9/13/2024	Fair performance	6
OGB/2024/431	subject_1	10/5/2024	Below average performance	2
OGB/2024/431	subject_22	9/14/2024	Excellent performance	10
OGB/2024/431	subject_25	9/28/2024	Good performance	8
OGB/2024/431	subject_13	9/25/2024	Good performance	8
OGB/2024/432	subject_28	9/16/2024	Below average performance	2
OGB/2024/432	subject_26	9/26/2024	Average performance	4
OGB/2024/432	subject_17	9/25/2024	Good performance	8
OGB/2024/432	subject_1	9/25/2024	Fair performance	6
OGB/2024/432	subject_2	9/18/2024	Good performance	8
OGB/2024/432	subject_13	9/26/2024	Excellent performance	10
OGB/2024/432	subject_14	9/25/2024	Below average performance	2
OGB/2024/432	subject_25	9/24/2024	Excellent performance	10
OGB/2024/432	subject_6	9/25/2024	Average performance	4
OGB/2024/433	subject_8	9/14/2024	Very bad performance	0
OGB/2024/433	subject_7	10/2/2024	Good performance	8
OGB/2024/433	subject_6	10/4/2024	Average performance	4
OGB/2024/433	subject_10	10/5/2024	Very bad performance	0
OGB/2024/433	subject_5	9/30/2024	Average performance	4
OGB/2024/433	subject_9	9/19/2024	Fair performance	6
OGB/2024/433	subject_4	10/2/2024	Below average performance	2
OGB/2024/433	subject_3	10/6/2024	Very bad performance	0
OGB/2024/433	subject_1	9/9/2024	Very bad performance	0
OGB/2024/433	subject_2	9/29/2024	Excellent performance	10
OGB/2024/434	subject_23	9/26/2024	Good performance	8
OGB/2024/434	subject_13	9/11/2024	Very bad performance	0
OGB/2024/434	subject_22	9/13/2024	Below average performance	2
OGB/2024/434	subject_26	9/24/2024	Excellent performance	10
OGB/2024/434	subject_21	9/17/2024	Fair performance	6
OGB/2024/434	subject_14	9/13/2024	Good performance	8
OGB/2024/434	subject_17	10/6/2024	Good performance	8
OGB/2024/434	subject_24	9/27/2024	Excellent performance	10
OGB/2024/435	subject_1	9/13/2024	Average performance	4
OGB/2024/435	subject_18	10/3/2024	Good performance	8
OGB/2024/435	subject_14	9/17/2024	Below average performance	2
OGB/2024/435	subject_5	9/24/2024	Excellent performance	10
OGB/2024/435	subject_2	10/6/2024	Excellent performance	10
OGB/2024/435	subject_24	9/23/2024	Fair performance	6
OGB/2024/435	subject_27	10/2/2024	Below average performance	2
OGB/2024/435	subject_21	9/8/2024	Excellent performance	10
OGB/2024/435	subject_28	9/24/2024	Excellent performance	10
OGB/2024/435	subject_16	9/30/2024	Excellent performance	10
OGB/2024/436	subject_8	10/5/2024	Excellent performance	10
OGB/2024/436	subject_3	10/1/2024	Very bad performance	0
OGB/2024/436	subject_7	9/17/2024	Very bad performance	0
OGB/2024/436	subject_9	9/23/2024	Very bad performance	0
OGB/2024/436	subject_2	9/13/2024	Excellent performance	10
OGB/2024/436	subject_1	9/12/2024	Very bad performance	0
OGB/2024/436	subject_4	10/7/2024	Fair performance	6
OGB/2024/436	subject_5	9/19/2024	Fair performance	6
OGB/2024/436	subject_10	9/14/2024	Excellent performance	10
OGB/2024/437	subject_6	9/15/2024	Fair performance	6
OGB/2024/437	subject_27	10/1/2024	Fair performance	6
OGB/2024/437	subject_25	9/8/2024	Good performance	8
OGB/2024/437	subject_14	9/23/2024	Average performance	4
OGB/2024/437	subject_26	10/1/2024	Below average performance	2
OGB/2024/437	subject_15	9/18/2024	Below average performance	2
OGB/2024/437	subject_21	9/26/2024	Excellent performance	10
OGB/2024/437	subject_1	9/13/2024	Very bad performance	0
OGB/2024/438	subject_24	9/18/2024	Excellent performance	10
OGB/2024/438	subject_21	10/2/2024	Very bad performance	0
OGB/2024/438	subject_1	9/30/2024	Average performance	4
OGB/2024/438	subject_2	9/23/2024	Very bad performance	0
OGB/2024/438	subject_29	9/9/2024	Very bad performance	0
OGB/2024/438	subject_22	9/7/2024	Below average performance	2
OGB/2024/438	subject_18	10/6/2024	Good performance	8
OGB/2024/438	subject_15	9/11/2024	Excellent performance	10
OGB/2024/438	subject_25	9/13/2024	Good performance	8
